 Lista de Imóveis da Caixa,Unnamed: 1,Data de geração:,05/01/2024,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
 8787705825683 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"RUA DUQUE DE CAXIAS, N. SN, Apto 1403, QD 09, LT 24, BL 14 ","63.733,00","115.000,00",44.58,"Apartamento, 0.00 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705825683
 8787707212530 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 5, N. S/N, Apto 311, LT 22, BL 03, RUA DUQUE DE CAXIAS ","59.299,40","107.000,00",44.58,"Apartamento, 0.00 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707212530
 8787710360251 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 5, N. ., Apto 1002, LOTE 20, BLOCO 10 ","66.504,00","120.000,00",44.58,"Apartamento, 93.66 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710360251
 8787710883661 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 5 RUA DUQUE DE CAXIAS, N. S/N, Apto 204, BL 2, LT 20 - ","66.504,00","120.000,00",44.58,"Apartamento, 53.86 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710883661
 8444403993173 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 44, N. SN, CS 01,LT 01, RUA 23 ","55.420,00","100.000,00",44.58,"Casa, 0.00 de área total, 56.70 de área privativa, 144.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403993173
 8444417392487 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 40, N. SN, Apto 202, LT 36, RUA 22 ","64.287,20","116.000,00",44.58,"Apartamento, 0.00 de área total, 51.24 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444417392487
 8444420263102 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 22, N. SN, Apto 103, LT 03, RUA 03, RES JURERE VI ","73.708,60","133.000,00",44.58,"Apartamento, 0.00 de área total, 58.75 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420263102
 8444420511351 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"Q QUADRA 22, Apto 102, QD 22, LT 22 - RUA 4 COND RES ANA JULI ","64.287,20","116.000,00",44.58,"Apartamento, 88.07 de área total, 53.56 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444420511351
 8787704532461 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"Q QUADRA 18, Apto 201, LT 03 - RUA 02 - VILLA LAZULI ","66.504,00","120.000,00",44.58,"Apartamento, 86.11 de área total, 50.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704532461
 8444400157102 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTRELA D'ALVA III ,"QUADRA 123, CS 27, LT 06, AV 07 ","66.781,10","120.500,00",44.58,"Casa, 0.00 de área total, 55.11 de área privativa, 100.80 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444400157102
 8444403206520 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTRELA D'ALVA III ,"QD 123 MANSÃO 10, CS 14 MODELO C ","67.612,40","122.000,00",44.58,"Casa, 0.00 de área total, 69.92 de área privativa, 107.84 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444403206520
 8787701126667 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTRELA D'ALVA III ,"QUADRA 122, N. SN, CS 06, LT 10 ","66.504,00","120.000,00",44.58,"Casa, 0.00 de área total, 65.39 de área privativa, 143.90 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701126667
 8444421057123 ,GO ,CIDADE OCIDENTAL ,DOM BOSCO ,"QUADRA 21, N. S/N, Apto 101, LT 21, RUA ALEXANDRE LIAH ","66.504,00","120.000,00",44.58,"Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421057123
 8555524410847 ,GO ,CIDADE OCIDENTAL ,CENTRO COMERCIAL REMANSO ,"QUADRA SQ 09, N. SN, LT 01, CS 324 ","49.878,00","90.000,00",44.58,"Casa, 38.70 de área total, 38.70 de área privativa, 61.98 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555524410847
 8444424692318 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTRELA D'ALVA III ,"QUADRA 110, N. SN, Apto 206, LT 08, AVENIDA 04 ","66.267,88","116.936,44",43.34,"Apartamento, 0.00 de área total, 48.29 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424692318
 8444424941717 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QD 79, N. SN, Apto 201, LT 03, RUA 33 ","65.170,50","115.000,00",43.33,"Apartamento, 0.00 de área total, 46.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424941717
 8444425555233 ,GO ,CIDADE OCIDENTAL ,PARQUE ARAGUARI ,"Q QUADRA 50, N. S/N, Apto 101, LT 04 - RUA FLORIANÓPOLIS ","62.337,00","110.000,00",43.33,"Apartamento, 0.00 de área total, 55.14 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, Terraco, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425555233
 8787711384952 ,GO ,CIDADE OCIDENTAL ,MANSOES SULESTE ,"QUADRA A (RUA JOSE GADIOLI DOS SANTOS), N. S/N, Apto 405, QD A, LT 12 ","79.089,25","132.500,00",40.31,"Apartamento, 0.00 de área total, 52.39 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711384952
 8444426566042 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"Q QUADRA 3, N. S/N, Apto 1007, LT 13, BL 10, RUA RUI BARBOSA ","84.759,80","142.000,00",40.31,"Apartamento, 92.55 de área total, 53.32 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426566042
 8444425322220 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 42, N. S/N, Apto 201, RUA 06, LOTE 22 ","72.224,90","121.000,00",40.31,"Apartamento, 87.49 de área total, 50.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425322220
 8444426444206 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 11, N. SN, Apto 001, LT 09, RUA 07 ","83.566,00","140.000,00",40.31,"Apartamento, 0.00 de área total, 51.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426444206
 8787711914510 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"QUADRA 18 (RUA 02), N. S/N, Apto 201, QD 18, LT 10 ","77.597,00","130.000,00",40.31,"Apartamento, 0.00 de área total, 51.77 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787711914510
 8787710659540 ,GO ,CIDADE OCIDENTAL ,MANSOES SULESTE I ,"Q QUADRA B, N. SN, Apto 109, LOTE 05 ","79.984,60","134.000,00",40.31,"Apartamento, 93.42 de área total, 57.39 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787710659540
 8444408162164 ,GO ,CIDADE OCIDENTAL ,CENTRO ,"SQ 16, N. S/N, LT 35, QD 07 ","77.330,66","128.884,43",40.00,"Casa, 0.00 de área total, 36.00 de área privativa, 144.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444408162164
 8444419820664 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS A ,"QUADRA 44 (RUA 10), N. S/N, Apto 201, QD 44, LT 03 ","78.000,00","130.000,00",40.00,"Apartamento, 0.00 de área total, 53.73 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419820664
 8444422658406 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS A ,"QUADRA 5, N. S/N, Apto 202, LT 11, RUA 21 ","75.000,00","125.000,00",40.00,"Apartamento, 0.00 de área total, 51.26 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422658406
 8787706371023 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS A ,"QUADRA 38 (RUA 09), N. S/N, Apto 102, QD 38, LT 07 ","81.000,00","135.000,00",40.00,"Apartamento, 0.00 de área total, 53.34 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787706371023
 8787708557361 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS A ,"QUADRA 39, N. SN, Apto 102, LT 07 ","78.000,00","130.000,00",40.00,"Apartamento, 0.00 de área total, 52.46 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708557361
 8444427031797 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 03, N. SN, Apto 1302, LT 13, BL 13, RUA RUI BARBOSA ","81.000,00","135.000,00",40.00,"Apartamento, 0.00 de área total, 53.32 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444427031797
 8787704715213 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"RUA DUQUE DE CAXIAS, Apto 1108, QD 09, LT 11, BL 11 ","73.200,00","122.000,00",40.00,"Apartamento, 0.00 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704715213
 8787704734595 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 09 (RUA DUQUE DE CAXIAS), N. S/N, Apto 1708, QD 09, LT 24, BL 17 ","72.600,00","121.000,00",40.00,"Apartamento, 0.00 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787704734595
 8444424223016 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"RUA 04, N. SN, Apto 102, LT 22, QD 17, LOT PARQUE NOVA FRIBURGO ","75.000,00","125.000,00",40.00,"Apartamento, 0.00 de área total, 51.19 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424223016
 8787705523520 ,GO ,CIDADE OCIDENTAL ,CENTRO COMERCIAL REMANSO ,"SQ 12 (MANSAO 04), N. S/N, Apto 101, BL B, LOT MANSOES TAPERA FLORIDA ","84.600,00","141.000,00",40.00,"Apartamento, 0.00 de área total, 54.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705523520
 1444402997401 ,GO ,CIDADE OCIDENTAL ,PARQUE DAS AMERICAS ,"QD 09 LT L, Apto 002 ","96.899,99","150.000,00",35.41,"Apartamento, 0.00 de área total, 49.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 2 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=1444402997401
 8787708632711 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 5 (RUA DUQUE DE CAXIAS), N. S/N, Apto 1303, QD 05, LT 21, BL 13 ","76.643,45","117.913,00",35.00,"Apartamento, 0.00 de área total, 53.86 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787708632711
 8444425199046 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO MOSSORO ,"QUADRA 02, N. SB, Apto 130, LT 05, BL 21, MODELO B, VAGA 130 ","68.235,60","101.000,00",32.44,"Apartamento, 0.00 de área total, 42.13 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Venda Online,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444425199046
 8444426136471 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO B ,"Q QUADRA 40, N. SN, Apto 202, RUA 4, LOTE 25 ","79.720,80","118.000,00",32.44,"Apartamento, 82.25 de área total, 52.99 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444426136471
 8444421317680 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS A ,"QD 19 LT 10, Apto 202 ","89.600,00","128.000,00",30.00,"Apartamento, 0.00 de área total, 52.38 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421317680
 8444406976008 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTRELA D'ALVA I ,"QD 18 LT 01, Apto 102, BL A ","91.490,00","130.700,00",30.00,"Apartamento, 0.00 de área total, 53.88 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444406976008
 10151748 ,GO ,CIDADE OCIDENTAL ,COLINA VERDE ,"RUA COPACABANA, QD 01, LT 02 ","199.200,00","249.000,00",20.00,"Terreno, 0.00 de área total, 0.00 de área privativa, 360.00 de área do terreno.",Licitação Aberta,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=10151748
 8444424051541 ,GO ,CIDADE OCIDENTAL ,PARQUE NOVA FRIBURGO ,"RUA RUA 4, N. SN, APARTAMENTO 201, N. SN, Apto 201, LT.03, QD.46 ","118.000,00","118.000,00",0.00,"Apartamento, 85.66 de área total, 51.84 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424051541
 8787701023914 ,GO ,CIDADE OCIDENTAL ,LOT. MANSÕES DE RECR ,"QD.  QUADRA 16 (RUA 15), N. SN, Apto 5, LT.15 ","120.000,00","120.000,00",0.00,"Apartamento, 109.21 de área total, 48.63 de área privativa, 1000.00 de área do terreno,  2 qto(s), WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787701023914
 8787705946286 ,GO ,CIDADE OCIDENTAL ,RECREIO MOSORO ,"RUA RUA DUQUE DE CAXIAS,, N. SN, Apto 508, 508, 09524 ","115.000,00","115.000,00",0.00,"Apartamento, 83.49 de área total, 47.95 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787705946286
 8787707490727 ,GO ,CIDADE OCIDENTAL ,MANSOES RECREIO ESTR ,"QUADRA QUADRA 122, N. 0, Apto 303, LT 01, AVENIDA 04, LOTEAMENTO MANSOES ","138.000,00","138.000,00",0.00,"Apartamento, 108.91 de área total, 57.25 de área privativa, 987.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8787707490727
 8444419269747 ,GO ,CIDADE OCIDENTAL ,OCIDENTAL PARQUE ,"QUADRA QUADRA 07, N. 0, Apto 101, LT 20, RUA 27, LOTEAMENTO OCIDENTAL PA ","150.000,00","150.000,00",0.00,"Apartamento, 99.02 de área total, 50.05 de área privativa, 444.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444419269747
 8444422154599 ,GO ,CIDADE OCIDENTAL ,OCIDENTAL PARQUE ,"QUADRA 7, N. SN, Apto 302, LT 07 ","135.000,00","135.000,00",0.00,"Apartamento, 88.73 de área total, 54.55 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444422154599
 8555531184768 ,GO ,CIDADE OCIDENTAL ,OCIDENTAL PARQUE ,"QUADRA QUADRA 4, N. QUADRA 0, Apto 306, 2º PAVIMENTO, LOTE 08, QUADRA 04 ","125.843,72","125.843,72",0.00,"Apartamento, 68.33 de área total, 44.94 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8555531184768
 8444415820244 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"RUA 36(LT 14, QD 71), N. SN, Apto 103, APT103, 14RUA 36 ","130.600,00","130.600,00",0.00,"Apartamento, 84.04 de área total, 52.80 de área privativa, 450.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444415820244
 8444418407062 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QUADRA QUADRA 62, N. 0, Apto 202, LT 27, RUA 36 ","120.100,00","120.100,00",0.00,"Apartamento, 78.40 de área total, 48.47 de área privativa, 437.50 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), sacada, cozinha.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418407062
 8444418412120 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QUADRA QUADRA 74, N. 0, Apto 103, LT 23, RUA 32, LOTEAMENTO PARQUE NÁPOL ","114.000,00","114.000,00",0.00,"Apartamento, 86.51 de área total, 51.32 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444418412120
 8444421203669 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QUADRA QUADRA 75, N. 0, Apto 102, LT 34, RUA 32, LOTEAMENTO PARQUE NÁPOL ","127.811,00","127.811,00",0.00,"Apartamento, 88.79 de área total, 55.63 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421203669
 8444421752212 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QUADRA QUADRA 68, N. SN, Apto 102, LT 06, AV 02, LOTEAMENTO PARQUE NÁPOLI ","138.000,00","138.000,00",0.00,"Apartamento, 89.73 de área total, 55.17 de área privativa, 360.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444421752212
 8444424368740 ,GO ,CIDADE OCIDENTAL ,PARQUE NAPOLIS B ,"QUADRA QUADRA 59, N.SN, APARTAMENTO 102, RUA 36, N. SN, Apto 102, LT.26, QD.59 ","118.000,00","118.000,00",0.00,"Apartamento, 84.50 de área total, 54.00 de área privativa, 450.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.",Leilão SFI - Edital Único,https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnOrigem=index&hdnimovel=8444424368740
